CrimeDate,TotalCrime,Year,Month,Day,ViolentCount,TheftCount,Larceny,AutoTheft,Assault,Burglary,Robbery,Arson,Homicide,Rape,Shooting
01/02/2017,145,2017,1,2,34,111,46,20,32,24,21,0,0,1,1
01/03/2017,130,2017,1,3,31,99,49,13,25,27,10,2,1,1,2
01/04/2017,149,2017,1,4,43,106,47,19,40,27,13,1,2,0,0
01/05/2017,148,2017,1,5,43,105,46,15,41,27,17,0,0,1,1
01/06/2017,134,2017,1,6,36,98,39,20,33,31,8,2,0,0,1
01/07/2017,118,2017,1,7,33,85,46,13,29,11,15,2,1,1,0
01/08/2017,99,2017,1,8,36,63,26,9,29,15,13,0,0,1,6
01/09/2017,121,2017,1,9,32,89,31,19,29,23,16,0,1,1,1
01/10/2017,169,2017,1,10,43,126,47,22,36,28,29,1,2,2,2
01/11/2017,163,2017,1,11,35,128,46,31,32,30,21,2,0,1,0
01/12/2017,172,2017,1,12,56,116,59,28,50,17,12,1,2,1,2
01/13/2017,154,2017,1,13,58,96,40,12,50,30,14,0,1,3,4
01/14/2017,110,2017,1,14,28,82,29,19,27,16,18,0,0,0,1
01/15/2017,130,2017,1,15,41,89,29,14,37,22,24,0,2,0,2
01/16/2017,139,2017,1,16,36,103,46,15,33,21,21,1,0,2,0
01/17/2017,171,2017,1,17,43,128,55,16,40,26,31,0,0,1,2
01/18/2017,134,2017,1,18,21,113,60,9,20,24,20,0,0,0,1
01/19/2017,153,2017,1,19,45,108,57,12,39,19,20,0,2,0,4
01/20/2017,205,2017,1,20,54,151,78,21,46,26,26,1,2,1,4
01/21/2017,157,2017,1,21,47,110,39,17,42,24,30,1,0,1,3
01/22/2017,114,2017,1,22,38,76,35,12,35,14,15,0,2,0,1
01/23/2017,152,2017,1,23,52,100,38,12,47,24,26,0,2,0,3
01/24/2017,138,2017,1,24,31,107,56,13,28,23,15,0,2,0,1
01/25/2017,167,2017,1,25,53,114,48,13,45,31,22,2,2,1,3
01/26/2017,160,2017,1,26,47,113,44,15,42,36,18,1,2,1,1
01/27/2017,162,2017,1,27,49,113,53,15,42,28,17,0,1,0,6
01/28/2017,176,2017,1,28,60,116,51,20,53,28,17,0,2,0,5
01/29/2017,150,2017,1,29,42,108,54,16,36,17,21,0,1,0,5
01/30/2017,144,2017,1,30,33,111,45,15,31,29,22,0,0,1,1
01/31/2017,145,2017,1,31,43,102,56,13,38,19,14,1,0,1,3
02/01/2017,140,2017,2,1,42,98,47,12,37,21,18,2,2,0,1
02/02/2017,159,2017,2,2,47,112,47,22,40,24,19,1,2,3,1
02/03/2017,155,2017,2,3,42,113,56,16,37,25,16,0,2,0,3
02/04/2017,142,2017,2,4,59,83,34,13,54,16,20,2,0,2,1
02/05/2017,118,2017,2,5,41,77,43,7,37,12,15,3,1,0,0
02/06/2017,134,2017,2,6,52,82,40,10,47,17,15,1,1,1,2
02/07/2017,124,2017,2,7,32,92,47,12,31,22,11,0,0,0,1
02/08/2017,124,2017,2,8,42,82,39,12,34,13,18,1,2,1,4
02/09/2017,140,2017,2,9,33,107,47,17,29,23,20,0,1,1,2
02/10/2017,147,2017,2,10,43,104,48,14,42,19,23,0,0,0,1
02/11/2017,137,2017,2,11,43,94,50,10,39,14,20,0,0,2,2
02/12/2017,127,2017,2,12,43,84,38,12,39,13,21,0,1,1,2
02/13/2017,128,2017,2,13,37,91,46,8,33,20,17,0,1,1,2
02/14/2017,149,2017,2,14,44,105,40,21,42,17,27,1,0,1,0
02/15/2017,142,2017,2,15,45,97,39,9,41,25,24,1,0,1,2
02/16/2017,130,2017,2,16,39,91,38,10,38,25,18,0,1,0,0
02/17/2017,144,2017,2,17,37,107,53,13,34,25,16,1,0,0,2
02/18/2017,155,2017,2,18,64,91,53,14,59,12,12,0,1,1,3
02/19/2017,109,2017,2,19,31,78,26,12,29,19,21,0,0,0,2
02/20/2017,112,2017,2,20,38,74,38,13,36,12,11,2,0,0,0
02/21/2017,156,2017,2,21,47,109,51,13,43,30,15,0,1,2,1
02/22/2017,129,2017,2,22,45,84,37,10,40,28,9,1,1,0,3
02/23/2017,149,2017,2,23,63,86,46,11,53,19,10,1,1,0,8
02/24/2017,134,2017,2,24,41,93,48,16,36,19,10,0,0,5,0
02/25/2017,131,2017,2,25,44,87,42,12,42,23,10,1,0,0,1
02/26/2017,100,2017,2,26,44,56,29,6,42,10,11,0,1,0,1
02/27/2017,116,2017,2,27,44,72,39,7,40,14,12,2,2,0,0
02/28/2017,104,2017,2,28,29,75,38,2,27,21,14,0,1,1,0
03/01/2017,148,2017,3,1,44,104,45,13,40,33,13,0,0,1,3
03/02/2017,109,2017,3,2,34,75,38,10,31,16,11,0,0,1,2
03/03/2017,129,2017,3,3,40,89,45,11,38,19,14,1,0,1,0
03/04/2017,100,2017,3,4,38,62,37,9,38,9,7,0,0,0,0
03/05/2017,94,2017,3,5,37,57,27,12,35,8,10,0,0,0,2
03/06/2017,113,2017,3,6,30,83,39,9,28,19,16,2,0,0,0
03/07/2017,124,2017,3,7,46,78,30,3,42,17,28,1,0,3,0
03/08/2017,134,2017,3,8,50,84,39,18,43,12,15,3,3,0,1
03/09/2017,110,2017,3,9,34,76,36,12,31,19,9,0,2,1,0
03/10/2017,113,2017,3,10,40,73,35,5,38,17,16,1,0,0,1
03/11/2017,127,2017,3,11,45,82,43,11,42,17,11,0,1,1,1
03/12/2017,91,2017,3,12,35,56,20,11,35,11,14,0,0,0,0
03/13/2017,111,2017,3,13,37,74,31,7,30,19,17,1,1,3,2
03/14/2017,74,2017,3,14,26,48,21,6,23,8,13,0,2,1,0
03/15/2017,84,2017,3,15,33,51,25,4,30,11,11,0,1,1,1
03/16/2017,120,2017,3,16,51,69,32,9,45,22,6,2,1,1,2
03/17/2017,135,2017,3,17,42,93,45,12,36,23,13,0,3,0,3
03/18/2017,147,2017,3,18,56,91,55,6,48,12,18,2,2,3,1
03/19/2017,105,2017,3,19,42,63,37,6,40,6,14,0,1,0,1
03/20/2017,121,2017,3,20,40,81,45,7,38,14,15,1,0,0,1
03/21/2017,150,2017,3,21,59,91,42,14,55,21,14,1,0,3,0
03/22/2017,136,2017,3,22,35,101,42,13,31,36,10,1,1,0,2
03/23/2017,138,2017,3,23,50,88,39,11,49,26,12,0,0,1,0
03/24/2017,150,2017,3,24,46,104,45,13,41,28,18,3,1,1,0
03/25/2017,127,2017,3,25,51,76,37,14,50,12,13,0,0,0,1
03/26/2017,133,2017,3,26,58,75,41,10,55,11,13,0,1,1,1
03/27/2017,152,2017,3,27,55,97,39,11,51,34,13,0,1,0,3
03/28/2017,118,2017,3,28,40,78,39,9,37,20,10,0,1,1,1
03/29/2017,136,2017,3,29,48,88,42,10,42,23,13,0,2,1,3
03/30/2017,126,2017,3,30,31,95,49,13,28,16,17,0,1,1,1
03/31/2017,116,2017,3,31,32,84,45,10,30,20,9,0,0,0,2
04/01/2017,157,2017,4,1,55,102,55,8,49,24,15,1,0,2,3
04/02/2017,102,2017,4,2,37,65,39,2,33,13,11,1,0,2,1
04/03/2017,156,2017,4,3,66,90,43,9,62,27,11,0,1,1,2
04/04/2017,133,2017,4,4,45,88,46,14,43,13,15,1,1,0,0
04/05/2017,132,2017,4,5,45,87,37,10,42,26,14,0,0,1,2
04/06/2017,115,2017,4,6,39,76,35,12,35,13,16,1,0,2,1
04/07/2017,128,2017,4,7,37,91,39,12,36,27,13,0,0,1,0
04/08/2017,135,2017,4,8,62,73,37,13,54,16,7,1,2,1,4
04/09/2017,138,2017,4,9,52,86,45,14,48,12,15,0,2,0,2
04/10/2017,163,2017,4,10,55,108,48,16,51,25,19,1,1,0,2
04/11/2017,138,2017,4,11,45,93,42,11,40,27,13,0,1,1,3
04/12/2017,131,2017,4,12,41,90,46,11,37,23,10,0,0,1,3
04/13/2017,121,2017,4,13,38,83,38,17,33,18,10,2,1,1,1
04/14/2017,146,2017,4,14,46,100,43,17,42,21,19,0,2,1,1
04/15/2017,165,2017,4,15,77,88,38,8,68,26,16,3,1,2,3
04/16/2017,141,2017,4,16,66,75,36,12,58,12,15,0,2,2,4
04/17/2017,129,2017,4,17,51,78,39,8,47,23,8,0,1,1,2
04/18/2017,106,2017,4,18,41,65,38,7,38,13,7,0,1,1,1
04/19/2017,139,2017,4,19,62,77,39,8,57,17,13,2,0,0,3
04/20/2017,157,2017,4,20,61,96,50,9,56,28,9,0,1,2,2
04/21/2017,163,2017,4,21,59,104,40,13,56,24,27,1,1,1,0
04/22/2017,150,2017,4,22,52,98,46,14,45,24,14,0,0,2,5
04/23/2017,152,2017,4,23,51,101,47,18,45,15,21,3,1,0,2
04/24/2017,130,2017,4,24,53,77,40,7,41,22,8,6,3,3,0
04/25/2017,139,2017,4,25,39,100,34,11,36,37,18,1,0,2,0
04/26/2017,138,2017,4,26,50,88,33,11,48,25,19,1,0,0,1
04/27/2017,142,2017,4,27,55,87,44,15,53,18,10,0,0,1,1
04/28/2017,155,2017,4,28,43,112,54,17,39,30,11,0,2,2,0
04/29/2017,122,2017,4,29,46,76,27,11,38,22,16,2,3,0,3
04/30/2017,144,2017,4,30,51,93,48,8,45,23,14,2,2,2,0
05/01/2017,136,2017,5,1,41,95,52,13,37,20,10,1,0,2,1
05/02/2017,168,2017,5,2,62,106,48,11,54,25,22,1,3,2,2
05/03/2017,145,2017,5,3,53,92,40,15,47,20,17,0,1,2,3
05/04/2017,147,2017,5,4,42,105,52,15,41,25,13,0,1,0,0
05/05/2017,141,2017,5,5,43,98,46,13,42,24,15,1,0,0,0
05/06/2017,167,2017,5,6,55,112,50,14,49,19,29,1,5,0,0
05/07/2017,136,2017,5,7,49,87,47,10,45,17,13,0,0,0,4
05/08/2017,153,2017,5,8,45,108,52,13,40,29,14,1,2,1,1
05/09/2017,130,2017,5,9,49,81,41,10,42,19,11,1,3,1,2
05/10/2017,138,2017,5,10,44,94,46,15,42,22,11,2,0,0,0
05/11/2017,119,2017,5,11,32,87,46,11,30,16,14,1,1,0,0
05/12/2017,157,2017,5,12,40,117,42,10,38,39,26,0,1,1,0
05/13/2017,134,2017,5,13,45,89,41,8,40,20,20,1,0,1,3
05/14/2017,136,2017,5,14,45,91,39,10,43,20,22,0,1,0,1
05/15/2017,156,2017,5,15,50,106,36,13,46,37,20,0,2,1,1
05/16/2017,155,2017,5,16,59,96,37,10,53,29,20,1,1,1,3
05/17/2017,181,2017,5,17,53,128,61,20,45,34,13,3,2,2,1
05/18/2017,143,2017,5,18,44,99,48,11,38,23,17,1,1,2,2
05/19/2017,141,2017,5,19,46,95,43,10,41,23,19,1,1,2,1
05/20/2017,169,2017,5,20,56,113,52,14,51,25,22,0,0,4,1
05/21/2017,146,2017,5,21,53,93,36,14,46,19,24,3,1,2,1
05/22/2017,180,2017,5,22,47,133,59,14,40,29,31,0,2,2,3
05/23/2017,130,2017,5,23,35,95,40,17,31,22,16,2,1,0,1
05/24/2017,148,2017,5,24,44,104,47,18,42,25,14,0,2,0,0
05/25/2017,154,2017,5,25,48,106,50,14,43,30,12,2,1,0,2
05/26/2017,166,2017,5,26,54,112,60,12,47,28,12,2,1,3,1
05/27/2017,141,2017,5,27,48,93,44,15,44,21,13,1,0,3,0
05/28/2017,122,2017,5,28,47,75,31,15,44,9,20,0,0,2,1
05/29/2017,137,2017,5,29,54,83,44,12,49,15,12,1,1,1,2
05/30/2017,144,2017,5,30,39,105,55,13,35,16,21,0,2,1,1
05/31/2017,166,2017,5,31,49,117,50,18,45,29,20,0,2,1,1
06/01/2017,170,2017,6,1,48,122,63,18,42,20,21,2,0,1,3
06/02/2017,163,2017,6,2,48,115,58,17,46,25,15,1,1,0,0
06/03/2017,137,2017,6,3,54,83,48,8,47,16,11,0,3,3,1
06/04/2017,114,2017,6,4,33,81,42,11,30,15,13,1,0,1,1
06/05/2017,144,2017,6,5,46,98,53,10,40,21,14,1,1,3,1
06/06/2017,147,2017,6,6,45,102,49,12,43,32,9,0,0,0,2
06/07/2017,156,2017,6,7,57,99,45,16,54,23,15,1,0,1,1
06/08/2017,167,2017,6,8,46,121,61,17,40,25,18,2,0,0,4
06/09/2017,179,2017,6,9,60,119,60,14,52,24,21,0,2,1,5
06/10/2017,132,2017,6,10,47,85,42,13,41,12,18,1,0,2,3
06/11/2017,169,2017,6,11,64,105,58,12,58,16,19,0,0,0,6
06/12/2017,158,2017,6,12,58,100,43,16,46,24,17,1,3,4,4
06/13/2017,166,2017,6,13,66,100,53,22,57,11,14,0,3,0,6
06/14/2017,145,2017,6,14,40,105,51,16,36,19,19,1,0,1,2
06/15/2017,141,2017,6,15,37,104,54,10,34,19,21,1,0,1,1
06/16/2017,144,2017,6,16,36,108,59,18,36,18,13,0,0,0,0
06/17/2017,165,2017,6,17,56,109,49,16,52,28,16,2,0,0,2
06/18/2017,158,2017,6,18,64,94,32,22,59,26,14,1,1,0,3
06/19/2017,155,2017,6,19,64,91,46,6,60,26,13,1,0,1,2
06/20/2017,127,2017,6,20,32,95,47,20,28,20,8,1,1,2,0
06/21/2017,158,2017,6,21,48,110,42,20,46,31,17,0,1,1,0
06/22/2017,125,2017,6,22,47,78,37,12,43,14,15,0,0,2,2
06/23/2017,179,2017,6,23,60,119,54,17,49,23,25,6,2,0,3
06/24/2017,157,2017,6,24,59,98,40,20,55,22,16,0,0,0,4
06/25/2017,149,2017,6,25,54,95,55,15,47,12,13,1,2,1,3
06/26/2017,171,2017,6,26,51,120,49,19,46,26,26,3,0,2,0
06/27/2017,161,2017,6,27,45,116,42,15,43,30,29,0,1,0,1
06/28/2017,150,2017,6,28,33,117,54,15,31,24,24,0,1,1,0
06/29/2017,147,2017,6,29,59,88,42,14,44,16,16,3,2,3,7
06/30/2017,173,2017,6,30,39,134,66,19,29,32,17,2,0,3,5
07/01/2017,148,2017,7,1,51,97,48,17,43,18,14,1,2,3,2
07/02/2017,128,2017,7,2,43,85,42,11,41,16,16,0,1,1,0
07/03/2017,127,2017,7,3,35,92,41,18,27,18,15,1,3,2,2
07/04/2017,139,2017,7,4,61,78,43,12,54,10,13,6,0,1,0
07/05/2017,150,2017,7,5,56,94,42,10,48,24,18,0,4,2,2
07/06/2017,142,2017,7,6,35,107,48,22,28,24,13,1,2,1,3
07/07/2017,157,2017,7,7,59,98,49,14,53,17,18,0,1,0,5
07/08/2017,109,2017,7,8,43,66,21,21,37,16,8,0,0,2,4
07/09/2017,128,2017,7,9,36,92,41,9,34,24,18,2,0,0,0
07/10/2017,157,2017,7,10,39,118,66,10,36,18,24,1,0,0,2
07/11/2017,151,2017,7,11,37,114,67,16,35,18,13,0,0,1,1
07/12/2017,163,2017,7,12,48,115,63,7,43,17,28,1,1,1,2
07/13/2017,161,2017,7,13,56,105,61,11,49,19,14,1,1,1,4
07/14/2017,182,2017,7,14,50,132,73,13,39,25,21,0,2,3,6
07/15/2017,152,2017,7,15,45,107,47,14,37,21,25,5,0,0,3
07/16/2017,139,2017,7,16,56,83,46,13,51,9,15,0,0,1,4
07/17/2017,155,2017,7,17,47,108,38,16,44,26,28,0,1,0,2
07/18/2017,142,2017,7,18,36,106,40,15,31,26,25,0,1,0,4
07/19/2017,162,2017,7,19,41,121,54,13,34,28,26,0,1,3,3
07/20/2017,151,2017,7,20,54,97,45,11,50,29,12,1,0,1,2
07/21/2017,166,2017,7,21,47,119,58,11,40,27,23,0,2,1,4
07/22/2017,141,2017,7,22,55,86,37,16,50,16,17,0,1,1,3
07/23/2017,173,2017,7,23,64,109,42,14,58,27,26,2,1,0,3
07/24/2017,159,2017,7,24,41,118,63,15,34,19,21,0,2,2,3
07/25/2017,175,2017,7,25,47,128,68,7,38,31,22,3,3,1,2
07/26/2017,130,2017,7,26,31,99,49,12,28,20,18,0,1,0,2
07/27/2017,139,2017,7,27,45,94,51,16,43,18,9,0,1,0,1
07/28/2017,145,2017,7,28,33,112,48,13,29,37,14,0,1,1,2
07/29/2017,148,2017,7,29,52,96,51,11,44,20,14,2,1,3,2
07/30/2017,154,2017,7,30,56,98,47,8,48,24,19,1,1,3,3
07/31/2017,157,2017,7,31,40,117,58,12,38,34,13,0,0,2,0
08/01/2017,158,2017,8,1,48,110,53,10,43,28,19,0,2,3,0
08/02/2017,150,2017,8,2,44,106,54,13,36,25,14,2,2,0,4
08/03/2017,168,2017,8,3,48,120,53,16,44,26,25,0,0,1,3
08/04/2017,130,2017,8,4,24,106,62,8,23,21,15,1,0,0,0
08/05/2017,138,2017,8,5,47,91,54,9,44,16,12,0,2,0,1
08/06/2017,157,2017,8,6,60,97,53,10,53,22,12,1,0,3,3
08/07/2017,132,2017,8,7,33,99,50,10,28,25,14,0,1,2,2
08/08/2017,144,2017,8,8,42,102,60,8,32,22,12,1,2,5,2
08/09/2017,146,2017,8,9,49,97,47,13,45,17,20,1,0,2,1
08/10/2017,155,2017,8,10,47,108,53,13,41,28,14,0,1,1,4
08/11/2017,145,2017,8,11,48,97,58,8,41,19,12,1,3,1,2
08/12/2017,164,2017,8,12,43,121,78,10,42,19,14,0,1,0,0
08/13/2017,177,2017,8,13,63,114,63,14,57,12,25,1,0,2,3
08/14/2017,168,2017,8,14,49,119,55,13,40,26,25,1,1,1,6
08/15/2017,150,2017,8,15,47,103,57,8,43,23,15,0,0,0,4
08/16/2017,160,2017,8,16,47,113,55,8,44,31,19,0,1,1,1
08/17/2017,153,2017,8,17,43,110,40,14,38,42,14,0,2,1,2
08/18/2017,128,2017,8,18,29,99,50,10,28,30,9,0,0,1,0
08/19/2017,134,2017,8,19,38,96,33,16,29,28,19,3,2,3,1
08/20/2017,138,2017,8,20,45,93,35,10,42,20,28,2,0,1,0
08/21/2017,161,2017,8,21,49,112,52,11,39,29,20,0,1,1,8
08/22/2017,177,2017,8,22,57,120,59,16,51,26,19,1,2,2,1
08/23/2017,143,2017,8,23,40,103,46,12,35,30,15,0,0,1,4
08/24/2017,146,2017,8,24,41,105,48,12,33,29,16,2,0,2,4
08/25/2017,161,2017,8,25,46,115,63,16,41,24,12,0,2,1,2
08/26/2017,162,2017,8,26,49,113,54,13,42,19,27,3,1,1,2
08/27/2017,170,2017,8,27,51,119,48,17,46,34,20,1,0,0,4
08/28/2017,128,2017,8,28,41,87,46,7,34,17,17,1,1,3,2
08/29/2017,128,2017,8,29,39,89,39,12,35,19,19,1,0,1,2
08/30/2017,143,2017,8,30,42,101,47,13,32,24,17,4,4,0,2
08/31/2017,154,2017,8,31,32,122,64,8,30,26,24,0,0,1,1
09/01/2017,142,2017,9,1,41,101,44,11,35,30,16,2,0,3,1
09/02/2017,123,2017,9,2,47,76,40,8,39,17,11,2,2,2,2
09/03/2017,126,2017,9,3,47,79,34,17,45,15,13,0,0,0,2
09/04/2017,143,2017,9,4,44,99,42,13,38,28,16,0,4,1,1
09/05/2017,124,2017,9,5,38,86,36,11,35,22,17,0,1,0,2
09/06/2017,114,2017,9,6,31,83,43,8,29,20,12,1,1,0,0
09/07/2017,130,2017,9,7,36,94,49,13,34,14,18,0,0,1,1
09/08/2017,149,2017,9,8,38,111,63,11,35,21,16,0,1,1,1
09/09/2017,144,2017,9,9,45,99,46,13,39,23,17,1,0,1,4
09/10/2017,137,2017,9,10,50,87,30,15,47,25,17,1,0,2,0
09/11/2017,157,2017,9,11,42,115,59,9,33,29,18,3,1,3,2
09/12/2017,131,2017,9,12,41,90,40,12,35,24,14,0,0,0,6
09/13/2017,138,2017,9,13,41,97,47,9,33,19,22,3,2,2,1
09/14/2017,135,2017,9,14,25,110,56,9,24,26,19,0,0,1,0
09/15/2017,162,2017,9,15,45,117,49,23,42,23,22,0,0,0,3
09/16/2017,149,2017,9,16,62,87,41,7,57,14,25,0,1,0,4
09/17/2017,151,2017,9,17,54,97,51,11,52,15,20,0,1,0,1
09/18/2017,173,2017,9,18,40,133,53,18,34,33,29,1,0,2,3
09/19/2017,151,2017,9,19,52,99,48,12,50,22,17,0,1,0,1
09/20/2017,145,2017,9,20,38,107,50,8,35,32,17,0,1,0,2
09/21/2017,149,2017,9,21,42,107,51,15,40,19,22,0,1,0,1
09/22/2017,173,2017,9,22,49,124,53,16,45,33,22,1,1,0,2
09/23/2017,171,2017,9,23,52,119,57,15,47,21,26,0,3,2,0
09/24/2017,157,2017,9,24,65,92,45,12,53,23,12,3,0,1,8
09/25/2017,167,2017,9,25,50,117,63,10,42,27,17,2,3,0,3
09/26/2017,172,2017,9,26,57,115,54,12,48,26,23,0,4,0,5
09/27/2017,160,2017,9,27,47,113,53,10,41,30,20,1,1,1,3
09/28/2017,151,2017,9,28,40,111,61,6,40,28,16,0,0,0,0
09/29/2017,148,2017,9,29,51,97,51,12,47,24,10,0,1,0,3
09/30/2017,141,2017,9,30,48,93,40,9,43,24,20,1,1,1,2
10/01/2017,153,2017,10,1,54,99,53,11,48,16,19,0,2,2,2
10/02/2017,134,2017,10,2,41,93,50,7,35,24,12,1,3,1,1
10/03/2017,151,2017,10,3,52,99,50,11,41,22,16,1,1,2,7
10/04/2017,158,2017,10,4,38,120,66,14,33,20,20,2,1,0,2
10/05/2017,180,2017,10,5,58,122,46,13,50,49,14,1,1,0,6
10/06/2017,156,2017,10,6,57,99,45,8,54,33,13,0,0,1,2
10/07/2017,159,2017,10,7,66,93,41,15,61,20,17,1,1,0,3
10/08/2017,138,2017,10,8,46,92,40,15,45,20,17,0,0,1,0
10/09/2017,173,2017,10,9,55,118,49,15,50,33,21,0,0,1,4
10/10/2017,173,2017,10,10,60,113,57,16,55,28,12,0,1,0,4
10/11/2017,152,2017,10,11,40,112,54,7,37,28,23,0,0,1,2
10/12/2017,147,2017,10,12,38,109,46,11,34,29,23,1,0,2,1
10/13/2017,178,2017,10,13,51,127,65,7,46,37,18,1,3,0,1
10/14/2017,146,2017,10,14,47,99,51,10,38,17,21,0,0,3,6
10/15/2017,151,2017,10,15,57,94,43,12,49,17,22,1,2,1,4
10/16/2017,153,2017,10,16,27,126,58,11,24,31,26,0,0,0,3
10/17/2017,143,2017,10,17,42,101,44,8,33,25,24,1,1,2,5
10/18/2017,163,2017,10,18,44,119,51,9,38,31,28,2,1,3,0
10/19/2017,129,2017,10,19,35,94,49,12,32,19,14,0,1,1,1
10/20/2017,151,2017,10,20,41,110,54,8,35,37,11,0,1,1,4
10/21/2017,155,2017,10,21,47,108,48,16,43,30,14,0,0,2,2
10/22/2017,151,2017,10,22,48,103,51,11,43,20,21,1,0,1,3
10/23/2017,156,2017,10,23,50,106,52,10,48,23,21,0,0,0,2
10/24/2017,139,2017,10,24,39,100,52,16,36,21,11,0,2,0,1
10/25/2017,201,2017,10,25,48,153,63,18,42,39,33,0,0,0,6
10/26/2017,143,2017,10,26,36,107,52,16,32,26,13,0,1,1,2
10/27/2017,139,2017,10,27,46,93,59,9,43,16,9,0,1,1,1
10/28/2017,135,2017,10,28,43,92,43,17,39,17,15,0,2,0,2
10/29/2017,164,2017,10,29,55,109,57,13,52,24,15,0,1,0,2
10/30/2017,128,2017,10,30,49,79,41,6,44,17,15,0,1,0,4
10/31/2017,177,2017,10,31,47,130,62,12,40,25,31,0,2,2,3
11/01/2017,135,2017,11,1,35,100,46,11,34,22,21,0,0,1,0
11/02/2017,128,2017,11,2,39,89,39,15,36,21,14,0,3,0,0
11/03/2017,144,2017,11,3,47,97,67,7,41,14,9,1,1,3,1
11/04/2017,144,2017,11,4,57,87,34,20,51,17,16,1,1,2,2
11/05/2017,126,2017,11,5,39,87,50,13,36,17,7,1,0,2,0
11/06/2017,145,2017,11,6,27,118,63,13,24,25,17,0,1,0,2
11/07/2017,128,2017,11,7,30,98,44,14,26,22,18,2,0,1,1
11/08/2017,152,2017,11,8,45,107,53,15,42,27,12,1,0,1,1
11/09/2017,130,2017,11,9,38,92,45,12,36,21,14,1,0,0,1
11/10/2017,138,2017,11,10,46,92,42,7,43,27,16,2,0,1,0
11/11/2017,122,2017,11,11,28,94,39,15,26,22,18,0,0,1,1
11/12/2017,127,2017,11,12,35,92,54,16,32,9,13,0,2,1,0
11/13/2017,155,2017,11,13,52,103,55,14,47,23,11,0,0,0,5
11/14/2017,152,2017,11,14,50,102,53,13,42,19,17,2,3,0,3
11/15/2017,131,2017,11,15,34,97,46,11,32,19,21,0,0,1,1
11/16/2017,151,2017,11,16,51,100,49,8,49,22,21,0,1,0,1
11/17/2017,137,2017,11,17,50,87,41,16,47,16,14,2,0,1,0
11/18/2017,137,2017,11,18,39,98,45,15,38,20,18,0,0,0,1
11/19/2017,117,2017,11,19,30,87,41,12,30,14,20,0,0,0,0
11/20/2017,148,2017,11,20,47,101,49,13,41,17,22,2,0,0,4
11/21/2017,132,2017,11,21,36,96,35,14,29,25,22,1,1,0,5
11/22/2017,147,2017,11,22,30,117,47,18,29,38,14,0,0,0,1
11/23/2017,97,2017,11,23,32,65,27,7,31,20,11,0,0,0,1
11/24/2017,166,2017,11,24,44,122,56,15,40,24,27,0,2,0,2
11/25/2017,113,2017,11,25,34,79,38,12,30,18,11,1,2,1,0
11/26/2017,155,2017,11,26,43,112,54,20,42,20,18,0,0,0,1
11/27/2017,175,2017,11,27,41,134,54,16,38,34,30,1,0,1,1
11/28/2017,149,2017,11,28,46,103,41,12,40,36,14,0,3,1,2
11/29/2017,174,2017,11,29,40,134,59,15,37,30,30,0,0,1,2
11/30/2017,136,2017,11,30,38,98,48,9,35,23,18,0,3,0,0
12/01/2017,154,2017,12,1,41,113,60,15,30,21,17,1,0,6,4
12/02/2017,118,2017,12,2,33,85,45,12,30,15,13,0,1,2,0
12/03/2017,111,2017,12,3,34,77,36,11,29,14,16,0,1,0,4
12/04/2017,148,2017,12,4,36,112,46,9,32,35,22,1,0,1,2
12/05/2017,125,2017,12,5,27,98,39,16,24,19,24,0,0,1,2
12/06/2017,150,2017,12,6,39,111,50,12,34,24,25,1,1,0,3
12/07/2017,148,2017,12,7,40,108,45,16,36,28,19,0,1,1,2
12/08/2017,155,2017,12,8,33,122,67,15,32,24,16,0,0,0,1
12/09/2017,122,2017,12,9,31,91,43,11,26,15,22,1,1,2,1
12/10/2017,125,2017,12,10,41,84,54,13,36,6,11,0,1,2,2
12/11/2017,152,2017,12,11,39,113,46,12,35,27,28,1,0,2,1
12/12/2017,161,2017,12,12,42,119,52,17,38,30,20,0,1,1,2
12/13/2017,139,2017,12,13,30,109,42,18,28,25,24,0,0,1,1
12/14/2017,125,2017,12,14,39,86,43,10,32,22,11,0,1,1,5
12/15/2017,111,2017,12,15,36,75,32,12,29,21,10,0,2,0,5
12/16/2017,106,2017,12,16,24,82,36,17,23,18,11,0,0,0,1
12/17/2017,149,2017,12,17,60,89,41,20,56,16,12,1,0,1,2
12/18/2017,163,2017,12,18,46,117,48,15,44,31,23,0,1,1,0
12/19/2017,131,2017,12,19,26,105,36,17,24,26,26,0,1,0,1
12/20/2017,151,2017,12,20,37,114,51,13,36,29,21,0,1,0,0
12/21/2017,155,2017,12,21,39,116,58,10,34,22,26,1,0,2,2
12/22/2017,158,2017,12,22,39,119,56,8,34,39,16,0,0,1,4
12/23/2017,130,2017,12,23,47,83,45,13,43,12,13,1,2,0,1
12/24/2017,125,2017,12,24,44,81,38,10,40,21,12,3,1,0,0
12/25/2017,106,2017,12,25,35,71,26,11,31,22,12,0,0,2,2
12/26/2017,115,2017,12,26,27,88,41,18,22,17,12,0,2,1,2
12/27/2017,125,2017,12,27,34,91,38,21,32,16,16,0,1,0,1
12/28/2017,89,2017,12,28,12,77,35,16,10,12,14,0,1,0,1
12/29/2017,121,2017,12,29,36,85,39,17,35,11,18,0,0,0,1
12/30/2017,98,2017,12,30,36,62,25,13,32,16,8,0,0,1,3
12/31/2017,86,2017,12,31,30,56,23,16,29,8,9,1,0,0,0
01/01/2018,124,2018,1,1,52,72,37,10,41,16,9,2,2,5,2
01/02/2018,119,2018,1,2,33,86,27,20,31,17,22,0,1,0,1
